Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Reston Office,2003 Edmund Halley Drive,,Reston,VA,20191,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.950829,-77.358475,2022-02-10,164086,2022-02-10 01:24:37 UTC,,,,2020-07-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RWEPOA TOPAZ VILLAGE MARKET,34295 US-6,,Edwards,CO,81632,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.643138,-106.592174,2022-02-10,164110,2022-02-10 00:29:59 UTC,,,,2020-07-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GREENFIELD CC GREENFIELD CC,1 College Dr,,Greenfield,MA,01301,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.599752,-72.628784,2022-02-10,164112,2022-02-10 00:29:59 UTC,,,,2020-07-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Cafaro TARGET PLACE PLAZA (OLYMPIA, WA)",2925 Harrison Ave NW,,Olympia,WA,98502,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.045446,-122.936182,2022-02-10,164163,2022-02-10 01:24:37 UTC,,,,2020-07-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,El Cerrito Plaza - Tesla Supercharger,280 El Cerrito Plaza,,El Cerrito,CA,94530,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,GPS,37.898635,-122.300672,2021-10-11,164166,2021-11-04 18:37:47 UTC,P,,,2020-07-10,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Chicago Travel Plaza - Tesla Supercharger,Building 840 Chicago O'Hare International Airport,,Chicago,IL,60666,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,GPS,41.998752,-87.888342,2021-10-11,164167,2021-11-04 18:37:47 UTC,P,,,2020-07-10,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Village at Beardslee Crossing - Tesla Supercharger,19128 112th Avenue NE,,Bothell,WA,98011,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,47.767687,-122.191482,2021-10-11,164168,2021-11-04 18:37:47 UTC,P,,,2020-07-10,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Rivergate Crossing - Tesla Supercharger,240 East 5th Street North,,Burley,ID,83318,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.561599,-113.790259,2021-10-11,164169,2021-11-04 18:37:47 UTC,P,,,2020-07-10,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Price Chopper - Tesla Supercharger,1930 Saranac Ave,,Lake Placid,NY,12946,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.2949886,-74.0108916,2021-10-11,164170,2021-11-04 18:37:47 UTC,P,,,2020-07-10,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Love’s Travel Stop - Tulare,2700 S Blackstone St,,Tulare,CA,93274,,866-816-7584,E,,Public,24 hours daily,,,,,,2,4,,EV Connect,http://evconnect.com/,GPS,36.181548,-119.330058,2020-08-05,164171,2021-03-11 23:22:17 UTC,P,,,2020-07-10,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,
ELEC,Love’s Travel Stop - Madera,3175 Avenue 17,,Madera,CA,93637,,866-816-7584,E,,Public,24 hours daily,,,,,,2,4,,EV Connect,http://evconnect.com/,GPS,36.99628,-120.097911,2021-03-15,164172,2021-12-06 18:36:15 UTC,P,,,2020-07-10,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,TRUCK_STOP,,,,,,,,,,,,,,,,,
ELEC,Sport Chevrolet,3101 Automobile Blvd,,Silver Spring,MD,20904,,301-281-6852,E,,Public,Dealership business hours,,,,,,8,1,,Non-Networked,,GPS,39.081139,-76.947254,2021-09-10,164188,2021-09-10 19:40:26 UTC,P,,,2020-07-10,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Level 2: Free,,,,,,,,,,
ELEC,Fry's Store #612 Phoenix,4707 E. Shea Blvd.,,Phoenix,AZ,85028,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,33.581299,-111.979134,2022-02-09,164194,2022-02-09 22:55:12 UTC,,,,2020-07-14,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Level 2: $9.99 per session,,,,,,,,,,
ELEC,New Stanton Service Plaza (Milepost 77.6 WB),734 New Stanton Service Plaza,,Hunker,PA,15639,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,2,,Blink Network,http://www.blinkcharging.com/,GPS,40.207322,-79.566135,2022-02-09,164196,2022-02-09 22:55:12 UTC,,,,2020-07-14,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,54 - Northville,20401 Haggerty Road,,Northville,MI,48167,,855-900-7584,E,,Public,24 hours daily,,,,,,4,2,,Greenlots,http://greenlots.com/,200-9,42.435059,-83.435708,2022-02-10,164212,2022-02-10 01:22:06 UTC,,,,2020-07-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JH FAMILY STORE J&H MOBIL#152 B,2560 E Division St,,Cadillac,MI,49601,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.251542,-85.36447,2022-02-10,164242,2022-02-10 00:29:59 UTC,,,,2020-07-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,De Soto Kum And Go,1203 Guthrie Street,,De Soto,IA,50069,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,200-9,41.538629,-94.011905,2022-02-10,164247,2022-02-10 01:22:06 UTC,,,,2020-07-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7SPC TTU DC FAST 1,320 University Drive,,Cookeville,TN,38501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.176765,-85.511381,2022-02-10,164275,2022-02-10 00:29:59 UTC,,,,2020-07-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target - Tesla Supercharger,3900 Sisk Road,,Modesto,CA,95356,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.694635,-121.064213,2021-10-11,164282,2021-11-04 18:37:47 UTC,P,,,2020-07-16,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Royal Farms - Tesla Supercharger,25451 Lizzio Center Drive,,South Riding,VA,20152,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.913097,-77.486426,2021-10-11,164283,2021-11-04 18:37:47 UTC,P,,,2020-07-16,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,465 Maple Avenue,,Vienna,VA,22180,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.895145,-77.273766,2021-10-11,164284,2021-11-04 18:37:47 UTC,P,,,2020-07-16,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,173 - Ann Arbor,5645 Jackson Road,,Ann Arbor,MI,48103,,855-900-7584,E,,Public,24 hours daily,,,,,,4,2,,Greenlots,http://greenlots.com/,200-9,42.286346,-83.842995,2022-02-10,164341,2022-02-10 01:22:06 UTC,,,,2020-07-17,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Love's 627 (Davenport, FL)",Love’s Travel Shop 45000 US-27,,Davenport,FL,33897,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,28.243657,-81.657244,2022-02-10,164343,2022-02-10 01:24:37 UTC,,,,2020-07-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart 224 Mount Vernon,110 Davidson Ave,,Mount Vernon,IL,62864,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.31026,-88.958064,2022-02-10,164397,2022-02-10 01:24:37 UTC,,,,2020-07-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3867 - Westminster, CO",200 W. 136th Ave,,Westminster,CO,80234,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,39.941147,-104.99204,2022-02-10,164398,2022-02-10 01:24:37 UTC,,,,2020-07-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1891 - Manchester, CT",420 Buckland Hills Dr.,,Manchester,CT,06042,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.806305,-72.539102,2022-02-10,164399,2022-02-10 01:24:37 UTC,,,,2020-07-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BOA Half Moon Bay CA5-109,620 Main St,,Half Moon Bay,CA,94019,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.462112,-122.429835,2022-02-10,164429,2022-02-10 01:24:37 UTC,,,,2020-07-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Simon Sugarloaf Mills (Lawrenceville, GA)",5900 SUGARLOAF PKWY,,Lawrenceville,GA,30043,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.978923,-84.083001,2022-02-10,164430,2022-02-10 01:24:37 UTC,,,,2020-07-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BC Hydro - Rogers Pass Discovery Centre,9520 Highway 1,,Rogers Pass,BC,V0E 2S0,,866-338-3369,E,,Public,24 hours daily,,,,,,1,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,51.3014469,-117.522268,2020-08-10,164434,2021-06-30 20:49:39 UTC,T,,,2018-12-01,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,Yoho National Park Visitor Centre,Trans-Canada Hwy,,Columbia-Shuswap,BC,V0A 1G0,,866-338-3369,E,,Public,24 hours daily,,,,,,1,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,51.39785199,-116.4912436,2022-01-11,164435,2022-01-11 17:58:03 UTC,T,,,2019-01-01,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Memorial Park,810 9th Ave S,,Golden,BC,V0A 1H0,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,51.29795765,-116.9644382,2022-01-11,164436,2022-01-11 17:58:03 UTC,T,,,2018-06-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,PARK,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Sparwood,100 Centennial Sq,,Sparwood,BC,V0B 2G0,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.73287409230898,-114.88600699468992,2020-08-10,164437,2021-06-30 20:49:39 UTC,T,,,2018-06-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,Shell - Jaffray Pump & Pantry,1950 Highway 3/93,,Jaffray,BC,V0B 1T0,,250-429-3816,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,200-8,49.3762,-115.298381,2020-08-10,164438,2021-06-30 20:49:39 UTC,T,,,2018-01-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Canal Flats Arena,4925 Burns Ave,,Canal Flats,BC,V0B 1B0,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,50.15642963940644,-115.81198409521484,2020-08-10,164439,2021-06-30 20:49:39 UTC,T,,,2017-12-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,ARENA,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Radium Hot Springs Centre,4863 Stanley St,,Radium Hot Springs,BC,V0A 1G0,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,50.61839107083108,-116.0731083690338,2020-08-10,164440,2021-06-30 20:49:39 UTC,T,,,2017-12-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,Coso Junction Store,20 Gills Station Road,,Olancha,CA,93549,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.04731,-117.945662,2022-02-10,164458,2022-02-10 01:24:37 UTC,,,,2020-07-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Countryside Market - Shell,9741 South Enos Lane,,Bakersfield,CA,93311,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.266528,-119.252961,2022-02-10,164459,2022-02-10 01:24:37 UTC,,,,2020-07-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BC Hydro - Tournament Capital Centre,910 McGill Rd,,Kamloops,BC,V2C 6N6,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,50.66939379,-120.3681707,2021-12-13,164461,2021-12-13 23:37:54 UTC,T,,,2013-11-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,ARENA,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Chase Visitor Centre,400 Shuswap Ave,,Chase,BC,V0E 1M0,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,50.81516,-119.694417,2020-08-10,164463,2021-06-30 20:49:39 UTC,T,,,2016-03-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Mckinnon Parking Lot,"30 Cranbrook St N,",,Cranbrook,BC,V1C 3P6,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.513045,-115.766768,2020-08-10,164464,2021-06-30 20:49:39 UTC,T,,,2017-04-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Kerrisdale Park,5565 West Blvd,,Vancouver,BC,V6M 3W6,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,49.23578965792075,-123.15526462167358,2020-08-10,164465,2021-06-30 20:49:39 UTC,T,,,2018-05-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,PARK,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,BC Hydro - Malakwa Supermarket,4270 Oxbow Frontage Rd,,Malakwa,BC,V0E 2J0,,866-338-3369,E,,Public,24 hours daily,,,,,,,1,,BCHYDRO,https://www.bchydro.com/powersmart/electric-vehicles/charging/bc-hydro-ev-network.html,GPS,50.938413,-118.783425,2020-08-10,164466,2021-06-30 20:49:39 UTC,T,,,2016-10-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,
ELEC,143 - Orange Twp,8870 Columbus Pike,,Lewis Center,OH,43035,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,200-9,40.160944,-83.021703,2022-02-10,164508,2022-02-10 01:22:06 UTC,,,,2020-07-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,104 - Hilliard-Rome,1661 Hilliard-Rome Road,,Columbus,OH,43228,,855-900-7584,E,,Public,24 hours daily,,,,,,4,2,,Greenlots,http://greenlots.com/,200-9,39.983946,-83.154515,2022-02-10,164509,2022-02-10 01:22:06 UTC,,,,2020-07-24,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,114 N Hamilton Road,5050 N. Hamilton Road,,Columbus,OH,43230,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,40.060773,-82.860192,2022-02-10,164510,2022-02-10 01:22:06 UTC,,,,2020-07-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 986 - Frisco, CO",840 Summit Blvd,,Frisco,CO,80443,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.586636,-106.095246,2022-02-10,164512,2022-02-10 01:24:37 UTC,,,,2020-07-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EQUS (Innisfail),5120 40 Avenue,,Innisfail,AB,T4G 1Z1,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,52.030276,-113.928805,2022-02-10,164513,2022-02-10 01:26:45 UTC,,,,2020-07-24,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE HEB E51ST DCFC4,1800 E 51st St,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302216,-97.697827,2022-02-10,164535,2022-02-10 00:29:59 UTC,,,,2020-07-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target 1416 (Springfield, VA)",6600 Springfield Mall,,Springfield,VA,22150,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.775894,-77.172441,2022-02-10,164537,2022-02-10 01:24:37 UTC,,,,2020-07-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Mills at Jersey Gardens,651 Kapkowski Road,,Elizabeth,NJ,07201,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,40.662442,-74.173276,2022-02-10,164538,2022-02-10 01:24:37 UTC,,,,2020-07-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1462 (Greenville, AL)",501 Willow Ln,,Greenville,AL,36037,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,31.849957,-86.646262,2022-02-10,164539,2022-02-10 01:24:37 UTC,,,,2020-07-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Love's Travel #285 (Santa Rosa, NM)",1028 State Hwy 156,,Santa Rosa,NM,88435,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.947211,-104.638229,2022-02-10,164544,2022-02-10 01:24:37 UTC,,,,2020-07-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Whole Foods - Tesla Supercharger,911 Soquel Avenue,,Santa Cruz,CA,95062,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,36.979026,-122.013846,2021-10-11,164552,2021-11-04 18:37:47 UTC,P,,,2020-07-24,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Laguna 99 Plaza - Tesla Supercharger,8451 Elk Grove Boulevard,,Elk Grove,CA,95758,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,38.409356,-121.391,2021-10-11,164553,2021-11-04 18:37:47 UTC,P,,,2020-07-24,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,H-E-B Katy - Tesla Supercharger,25675 Nelson Way,,Katy,TX,77494,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,29.774641,-95.821811,2021-10-11,164554,2021-11-04 18:37:47 UTC,P,,,2020-07-24,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,East Fulton - Greenspot,174 E Fulton St,,Columbus,OH,43215,,866-816-7584,E,,Public,24 hours daily,,,,,,,4,,EV Connect,http://evconnect.com/,GPS,39.954114,-82.994034,2020-08-05,164555,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,
ELEC,Town of Boone Public Parking,115 N Depot St,,Boone,NC,28607,,828-268-6200,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,GPS,36.219181,-81.683769,2020-08-05,164557,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,CHADEMO J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,
ELEC,Marketplace at Centerra,1569 Fall River Drive,"HIghway 34 & Rocky Mountain Avenue
",Loveland,CO,80538,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,40.408929,-105.007677,2022-02-09,164573,2022-02-09 22:55:12 UTC,,,,2020-07-28,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,BEXLEY1 BEXLEY 1,2242 E Main St,,Bexley,OH,43209,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.958118,-82.93988,2022-02-10,164587,2022-02-10 00:29:59 UTC,,,,2020-07-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF LH LA HABRA 2,110 E La Habra Blvd,,La Habra,CA,90631,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.931289,-117.945239,2022-02-10,164598,2022-02-10 00:29:59 UTC,,,,2020-07-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
